sku_id,date,promo_flag,units_sold,unit_price,revenue
SKU189,2025-08-11,0,0.0,2129.0,0.0
SKU191,2025-08-11,0,1.0,2089.0,2089.0
SKU192,2025-08-11,0,0.0,2749.0,0.0
SKU193,2025-08-11,0,1.0,4659.0,4659.0
SKU194,2025-08-11,0,3.0,4669.0,14007.0
SKU195,2025-08-11,0,0.0,2239.0,0.0
SKU196,2025-08-11,0,5.0,2289.0,11445.0
SKU197,2025-08-11,0,8.0,3129.0,25032.0
SKU198,2025-08-11,0,2.0,3919.0,7838.0
SKU199,2025-08-11,0,3.0,3439.0,10317.0
SKU200,2025-08-11,0,1.0,2819.0,2819.0
SKU001,2025-08-12,1,2.0,3026.68,6053.36
SKU002,2025-08-12,1,6.0,451.96,2711.76
SKU003,2025-08-12,1,2.0,2429.16,4858.32
SKU004,2025-08-12,1,5.0,2856.56,14282.8
SKU005,2025-08-12,1,0.0,537.97,0.0
SKU007,2025-08-12,1,1.0,2250.59,2250.59
SKU008,2025-08-12,1,0.0,2397.85,0.0
SKU010,2025-08-12,1,4.0,300.01,1200.04
SKU011,2025-08-12,1,1.0,684.07,684.07
SKU012,2025-08-12,1,3.0,1329.98,3989.94
SKU013,2025-08-12,1,5.0,3400.4,17002.0
SKU014,2025-08-12,1,4.0,2559.91,10239.64
SKU016,2025-08-12,1,10.0,1952.91,19529.1
SKU017,2025-08-12,1,0.0,1178.68,0.0
SKU018,2025-08-12,1,2.0,1409.38,2818.76
SKU019,2025-08-12,1,8.0,4137.22,33097.76
SKU020,2025-08-12,1,8.0,,14433.2
SKU021,2025-08-12,1,5.0,4323.46,21617.3
SKU023,2025-08-12,1,6.0,3095.0,18570.0
SKU024,2025-08-12,1,0.0,773.97,0.0
SKU025,2025-08-12,1,1.0,977.73,977.73
SKU027,2025-08-12,1,4.0,3968.4,15873.6
SKU029,2025-08-12,1,2.0,3078.58,6157.16
SKU030,2025-08-12,1,4.0,1859.69,7438.76
SKU031,2025-08-12,1,2.0,3813.99,7627.98
SKU032,2025-08-12,1,11.0,305.55,3361.05
SKU034,2025-08-12,1,3.0,649.17,1947.51
SKU035,2025-08-12,1,3.0,3684.59,11053.77
SKU036,2025-08-12,1,3.0,2398.4,7195.2
SKU037,2025-08-12,1,1.0,3706.12,3706.12
SKU038,2025-08-12,1,1.0,2600.31,2600.31
SKU039,2025-08-12,1,3.0,3519.92,10559.76
SKU040,2025-08-12,1,4.0,3199.24,12796.96
SKU041,2025-08-12,1,2.0,3295.29,6590.58
SKU042,2025-08-12,1,14.0,2998.47,41978.58
SKU044,2025-08-12,1,5.0,3220.52,16102.6
SKU045,2025-08-12,1,3.0,2970.32,8910.96
SKU046,2025-08-12,1,6.0,2801.62,16809.72
SKU047,2025-08-12,1,2.0,3648.76,7297.52
SKU048,2025-08-12,1,11.0,3969.24,43661.64
SKU049,2025-08-12,1,1.0,1574.11,1574.11
SKU050,2025-08-12,1,6.0,3012.14,18072.84
SKU054,2025-08-12,1,0.0,604.41,0.0
SKU055,2025-08-12,1,2.0,4173.78,8347.56
SKU056,2025-08-12,1,9.0,3474.69,31272.21
SKU058,2025-08-12,1,4.0,1672.06,6688.24
SKU059,2025-08-12,1,3.0,2099.47,6298.41
SKU062,2025-08-12,1,9.0,2808.41,25275.69
SKU063,2025-08-12,1,7.0,3716.46,26015.22
SKU064,2025-08-12,1,16.0,1712.71,27403.36
SKU065,2025-08-12,1,10.0,1793.28,17932.8
SKU066,2025-08-12,1,9.0,1851.13,16660.17
SKU067,2025-08-12,1,6.0,3682.08,22092.48
SKU069,2025-08-12,1,3.0,1194.39,3583.17
SKU070,2025-08-12,1,3.0,4362.27,13086.81
SKU071,2025-08-12,1,4.0,2597.2,10388.8
SKU072,2025-08-12,1,10.0,,6151.1
SKU073,2025-08-12,1,17.0,3508.72,59648.24
SKU075,2025-08-12,1,7.0,868.45,6079.15
SKU076,2025-08-12,1,0.0,2532.42,0.0
SKU077,2025-08-12,1,3.0,754.4,2263.2
SKU078,2025-08-12,1,3.0,911.39,2734.17
SKU079,2025-08-12,1,9.0,1089.78,9808.02
SKU080,2025-08-12,1,2.0,800.36,1600.72
SKU081,2025-08-12,1,5.0,1889.25,9446.25
SKU082,2025-08-12,1,7.0,3595.73,25170.11
SKU083,2025-08-12,1,1.0,3114.94,3114.94
SKU084,2025-08-12,1,5.0,2231.64,11158.2
SKU085,2025-08-12,1,7.0,891.79,6242.53
SKU086,2025-08-12,1,3.0,3597.47,10792.41
SKU087,2025-08-12,1,10.0,1615.77,16157.7
SKU088,2025-08-12,1,10.0,4101.38,41013.8
SKU089,2025-08-12,1,15.0,4140.43,62106.45
SKU090,2025-08-12,1,3.0,1924.14,5772.42
SKU091,2025-08-12,1,6.0,2670.39,16022.34
SKU092,2025-08-12,1,2.0,2841.72,5683.44
SKU093,2025-08-12,1,0.0,1757.71,0.0
SKU095,2025-08-12,1,14.0,767.81,10749.34
SKU097,2025-08-12,1,23.0,3561.8,81921.4
SKU098,2025-08-12,1,5.0,3195.93,15979.65
SKU099,2025-08-12,1,1.0,925.58,925.58
SKU100,2025-08-12,1,2.0,680.9,1361.8
SKU102,2025-08-12,1,10.0,3743.7,37437.0
SKU103,2025-08-12,1,5.0,3531.63,17658.15
SKU104,2025-08-12,1,0.0,1856.98,0.0
SKU106,2025-08-12,1,1.0,,1360.33
SKU107,2025-08-12,1,1.0,1922.32,1922.32
SKU108,2025-08-12,1,0.0,1599.78,0.0
SKU110,2025-08-12,1,19.0,582.29,11063.51
SKU111,2025-08-12,1,0.0,3136.36,0.0
SKU112,2025-08-12,1,5.0,2460.92,12304.6
SKU113,2025-08-12,1,3.0,3832.43,11497.29
SKU114,2025-08-12,1,4.0,773.83,3095.32
SKU115,2025-08-12,1,10.0,1267.55,12675.5
SKU117,2025-08-12,1,4.0,337.07,1348.28
SKU118,2025-08-12,1,11.0,3940.59,43346.49
SKU120,2025-08-12,1,10.0,3142.01,31420.1
SKU121,2025-08-12,1,4.0,1881.26,7525.04
SKU122,2025-08-12,1,1.0,3655.18,3655.18
SKU126,2025-08-12,1,2.0,1540.51,3081.02
SKU127,2025-08-12,1,10.0,2563.77,25637.7
SKU128,2025-08-12,1,3.0,2974.61,8923.83
SKU129,2025-08-12,1,3.0,965.51,2896.53
SKU130,2025-08-12,1,3.0,3614.67,10844.01
SKU132,2025-08-12,1,12.0,2299.36,27592.32
SKU133,2025-08-12,1,5.0,352.69,1763.45
SKU134,2025-08-12,1,2.0,423.25,846.5
SKU135,2025-08-12,1,0.0,1964.91,0.0
SKU136,2025-08-12,1,2.0,4377.56,8755.12
SKU137,2025-08-12,1,19.0,1359.61,25832.59
SKU138,2025-08-12,1,4.0,2837.95,11351.8
SKU141,2025-08-12,1,7.0,1359.19,9514.33
SKU144,2025-08-12,1,6.0,3835.01,23010.06
SKU145,2025-08-12,1,3.0,2996.81,8990.43
SKU146,2025-08-12,1,7.0,272.79,1909.53
SKU147,2025-08-12,1,5.0,2296.63,11483.15
SKU148,2025-08-12,1,4.0,774.16,3096.64
SKU151,2025-08-12,1,2.0,3145.78,6291.56
SKU152,2025-08-12,1,4.0,243.55,974.2
SKU153,2025-08-12,1,3.0,3541.26,10623.78
SKU154,2025-08-12,1,9.0,361.58,3254.22
SKU155,2025-08-12,1,6.0,4398.79,26392.74
SKU157,2025-08-12,1,1.0,3757.88,3757.88
SKU158,2025-08-12,1,5.0,265.29,1326.45
SKU162,2025-08-12,1,1.0,3950.42,3950.42
SKU163,2025-08-12,1,6.0,1855.41,11132.46
SKU165,2025-08-12,1,4.0,3762.69,15050.76
SKU167,2025-08-12,1,2.0,1201.77,2403.54
SKU168,2025-08-12,1,9.0,428.68,3858.12
SKU170,2025-08-12,1,7.0,3786.21,26503.47
SKU172,2025-08-12,1,2.0,1352.22,2704.44
SKU173,2025-08-12,1,1.0,2978.7,2978.7
SKU176,2025-08-12,1,8.0,2112.54,16900.32
SKU177,2025-08-12,1,0.0,2800.59,0.0
SKU178,2025-08-12,1,2.0,3170.01,6340.02
SKU180,2025-08-12,1,4.0,2741.72,10966.88
SKU181,2025-08-12,1,3.0,2762.24,8286.72
SKU182,2025-08-12,1,0.0,803.42,0.0
SKU184,2025-08-12,1,2.0,3433.77,6867.54
SKU186,2025-08-12,1,11.0,3519.93,38719.23
SKU187,2025-08-12,1,12.0,1918.13,23017.56
SKU188,2025-08-12,1,2.0,1486.52,2973.04
SKU189,2025-08-12,1,0.0,1888.96,0.0
SKU191,2025-08-12,1,6.0,1836.47,11018.82
SKU192,2025-08-12,1,2.0,2391.55,4783.1
SKU193,2025-08-12,1,2.0,3920.51,7841.02
SKU194,2025-08-12,1,4.0,4199.96,16799.84
SKU195,2025-08-12,1,5.0,1800.27,9001.35
SKU196,2025-08-12,1,7.0,1867.51,13072.57
SKU197,2025-08-12,1,13.0,2580.62,33548.06
SKU198,2025-08-12,1,5.0,3370.08,16850.4
SKU199,2025-08-12,1,4.0,2834.63,11338.52
SKU200,2025-08-12,1,3.0,2400.03,7200.09
SKU001,2025-08-13,1,3.0,3246.24,9738.72
SKU002,2025-08-13,1,6.0,459.84,2759.04
SKU003,2025-08-13,1,0.0,2320.76,0.0
SKU004,2025-08-13,1,6.0,2712.32,16273.92
SKU005,2025-08-13,1,0.0,492.36,0.0
SKU007,2025-08-13,1,2.0,2230.66,4461.32
SKU008,2025-08-13,1,2.0,2245.99,4491.98
SKU010,2025-08-13,1,4.0,297.73,1190.92
SKU011,2025-08-13,1,0.0,727.32,0.0
SKU012,2025-08-13,1,3.0,1288.21,3864.63
SKU013,2025-08-13,1,5.0,3270.38,16351.9
SKU014,2025-08-13,1,3.0,2594.17,7782.51
SKU016,2025-08-13,1,13.0,1855.94,24127.22
SKU017,2025-08-13,1,0.0,1102.7,0.0
SKU018,2025-08-13,1,4.0,1261.7,5046.8
SKU019,2025-08-13,1,11.0,4163.38,45797.18
SKU020,2025-08-13,1,7.0,1942.95,13600.65
SKU021,2025-08-13,1,3.0,4103.96,12311.88
SKU023,2025-08-13,1,5.0,3016.31,15081.55
SKU024,2025-08-13,1,2.0,836.61,1673.22
SKU025,2025-08-13,1,7.0,912.35,6386.45
SKU027,2025-08-13,1,3.0,3708.97,11126.91
SKU029,2025-08-13,1,3.0,3397.71,10193.13
SKU030,2025-08-13,1,10.0,1862.72,18627.2
SKU031,2025-08-13,1,2.0,3698.12,7396.24
SKU032,2025-08-13,1,11.0,305.31,3358.41
SKU034,2025-08-13,1,3.0,670.79,2012.37
SKU035,2025-08-13,1,3.0,3559.57,10678.71
SKU036,2025-08-13,1,2.0,2179.65,4359.3
SKU037,2025-08-13,1,3.0,3611.02,10833.06
SKU038,2025-08-13,1,2.0,2571.5,5143.0
SKU039,2025-08-13,1,0.0,3721.06,0.0
SKU040,2025-08-13,1,7.0,3095.07,21665.49
SKU041,2025-08-13,1,1.0,3381.76,3381.76
SKU042,2025-08-13,1,17.0,3162.39,53760.63
SKU044,2025-08-13,1,2.0,3119.6,6239.2
SKU045,2025-08-13,1,6.0,2974.25,17845.5
SKU046,2025-08-13,1,6.0,2792.56,16755.36
SKU047,2025-08-13,1,5.0,3432.86,17164.3
SKU048,2025-08-13,1,8.0,3697.08,29576.64
SKU049,2025-08-13,1,2.0,1537.02,3074.04
SKU050,2025-08-13,1,2.0,3005.23,6010.46
SKU054,2025-08-13,1,2.0,595.39,1190.78
SKU055,2025-08-13,1,1.0,4177.55,4177.55
SKU056,2025-08-13,1,16.0,3481.13,55698.08
SKU058,2025-08-13,1,1.0,1815.01,1815.01
SKU059,2025-08-13,1,2.0,1944.87,3889.74
SKU062,2025-08-13,1,4.0,2864.44,11457.76
SKU063,2025-08-13,1,4.0,3882.77,15531.08
SKU064,2025-08-13,1,7.0,1729.31,12105.17
SKU065,2025-08-13,1,12.0,1983.02,23796.24
SKU066,2025-08-13,1,5.0,1832.71,9163.55
SKU067,2025-08-13,1,6.0,3563.98,21383.88
SKU069,2025-08-13,1,1.0,1204.71,1204.71
SKU070,2025-08-13,1,4.0,4143.8,16575.2
SKU071,2025-08-13,1,8.0,2777.45,22219.6
SKU072,2025-08-13,1,11.0,594.53,6539.83
SKU073,2025-08-13,1,11.0,3671.6,40387.6
SKU075,2025-08-13,1,12.0,857.63,10291.56
SKU076,2025-08-13,1,3.0,2522.17,7566.51
SKU077,2025-08-13,1,0.0,716.96,0.0
SKU078,2025-08-13,1,2.0,889.58,1779.16
SKU079,2025-08-13,1,10.0,1140.83,11408.3
SKU080,2025-08-13,1,2.0,765.36,1530.72
SKU081,2025-08-13,1,0.0,1847.7,0.0
SKU082,2025-08-13,1,6.0,3908.02,23448.12
SKU083,2025-08-13,1,1.0,3082.34,3082.34
SKU084,2025-08-13,1,7.0,2230.39,15612.73
SKU085,2025-08-13,1,8.0,844.76,6758.08
SKU086,2025-08-13,1,10.0,3414.21,34142.1
SKU087,2025-08-13,1,6.0,1609.88,9659.28
SKU088,2025-08-13,1,10.0,4000.36,40003.6
SKU089,2025-08-13,1,17.0,4237.44,72036.48
SKU090,2025-08-13,1,5.0,1790.1,8950.5
SKU091,2025-08-13,1,9.0,2534.82,22813.38
SKU092,2025-08-13,1,7.0,2879.2,20154.4
SKU093,2025-08-13,1,1.0,1667.18,1667.18
SKU095,2025-08-13,1,19.0,765.3,14540.7
SKU097,2025-08-13,1,10.0,3331.31,33313.1
SKU098,2025-08-13,1,4.0,3297.48,13189.92
SKU099,2025-08-13,1,6.0,956.31,5737.86
SKU100,2025-08-13,1,2.0,617.71,1235.42
SKU102,2025-08-13,1,8.0,3717.59,29740.72
SKU103,2025-08-13,1,9.0,3942.0,35478.0
SKU104,2025-08-13,1,3.0,1936.12,5808.36
SKU106,2025-08-13,1,2.0,1337.66,2675.32
SKU107,2025-08-13,1,4.0,2006.14,8024.56
SKU108,2025-08-13,1,4.0,1656.93,6627.72
SKU110,2025-08-13,1,23.0,,12805.25
SKU111,2025-08-13,1,2.0,2980.95,5961.9
SKU112,2025-08-13,1,2.0,2566.94,5133.88
SKU113,2025-08-13,1,0.0,3639.37,0.0
SKU114,2025-08-13,1,3.0,728.16,2184.48
SKU115,2025-08-13,1,9.0,1341.44,12072.96
SKU117,2025-08-13,1,3.0,343.58,1030.74
SKU118,2025-08-13,1,13.0,3815.54,49602.02
SKU120,2025-08-13,1,5.0,3135.63,15678.15
SKU121,2025-08-13,1,2.0,1803.38,3606.76
SKU122,2025-08-13,1,5.0,3422.8,17114.0
SKU126,2025-08-13,1,3.0,1439.69,4319.07
SKU127,2025-08-13,1,14.0,2376.66,33273.24
SKU128,2025-08-13,1,5.0,2714.18,13570.9
SKU129,2025-08-13,1,2.0,965.46,1930.92
SKU130,2025-08-13,1,5.0,3408.65,17043.25
SKU132,2025-08-13,1,13.0,2324.65,30220.45
SKU133,2025-08-13,1,2.0,348.06,696.12
SKU134,2025-08-13,1,7.0,396.58,2776.06
SKU135,2025-08-13,1,3.0,2024.95,6074.85
SKU136,2025-08-13,1,3.0,4134.4,12403.2
SKU137,2025-08-13,1,13.0,1312.85,17067.05
SKU138,2025-08-13,1,2.0,2745.02,5490.04
SKU141,2025-08-13,1,7.0,1382.4,9676.8
SKU144,2025-08-13,1,8.0,3850.94,30807.52
SKU145,2025-08-13,1,5.0,3136.83,15684.15
SKU146,2025-08-13,1,3.0,256.09,768.27
SKU147,2025-08-13,1,5.0,2229.65,11148.25
SKU148,2025-08-13,1,4.0,793.52,3174.08
SKU151,2025-08-13,1,3.0,3409.35,10228.05
SKU152,2025-08-13,1,3.0,257.73,773.19
SKU153,2025-08-13,1,3.0,3472.01,10416.03
SKU154,2025-08-13,1,9.0,375.61,3380.49
SKU155,2025-08-13,1,9.0,4245.06,38205.54
SKU157,2025-08-13,1,2.0,3428.72,6857.44
SKU158,2025-08-13,1,9.0,246.33,2216.97
SKU162,2025-08-13,1,1.0,4020.99,4020.99
SKU163,2025-08-13,1,8.0,1923.6,15388.8
SKU165,2025-08-13,1,7.0,3536.2,24753.4
SKU167,2025-08-13,1,3.0,1285.25,3855.75
SKU168,2025-08-13,1,8.0,437.21,3497.68
SKU170,2025-08-13,1,2.0,3784.49,7568.98
SKU172,2025-08-13,1,2.0,1409.94,2819.88
SKU173,2025-08-13,1,3.0,3118.16,9354.48
SKU176,2025-08-13,1,5.0,2116.76,10583.8
SKU177,2025-08-13,1,0.0,2609.47,0.0
SKU178,2025-08-13,1,3.0,3166.62,9499.86
SKU180,2025-08-13,1,3.0,2482.02,7446.06
SKU181,2025-08-13,1,3.0,2910.62,8731.86
SKU182,2025-08-13,1,0.0,846.63,0.0
SKU184,2025-08-13,1,3.0,3638.07,10914.21
SKU186,2025-08-13,1,14.0,3734.71,52285.94
SKU187,2025-08-13,1,9.0,1908.3,17174.7
SKU188,2025-08-13,1,3.0,1436.12,4308.36
SKU189,2025-08-13,1,0.0,1718.76,0.0
SKU191,2025-08-13,1,5.0,1821.84,9109.2
SKU192,2025-08-13,1,0.0,2264.64,0.0
SKU193,2025-08-13,1,1.0,4052.8,4052.8
SKU194,2025-08-13,1,4.0,3761.33,15045.32
SKU195,2025-08-13,1,4.0,1964.48,7857.92
SKU196,2025-08-13,1,3.0,1847.7,5543.1
SKU197,2025-08-13,1,11.0,2518.7,27705.7
SKU198,2025-08-13,1,4.0,3499.35,13997.4
SKU199,2025-08-13,1,4.0,3074.54,12298.16
SKU200,2025-08-13,1,5.0,2288.5,11442.5
SKU001,2025-08-14,1,3.0,3358.62,10075.86
SKU002,2025-08-14,1,3.0,450.07,1350.21
SKU003,2025-08-14,1,1.0,2339.5,2339.5
SKU004,2025-08-14,1,7.0,2778.24,19447.68
SKU005,2025-08-14,1,0.0,519.66,0.0
SKU007,2025-08-14,1,1.0,2298.15,2298.15
SKU008,2025-08-14,1,5.0,2326.01,11630.05
SKU010,2025-08-14,1,2.0,296.36,592.72
SKU011,2025-08-14,1,3.0,705.67,2117.01
SKU012,2025-08-14,1,5.0,1422.89,7114.45
SKU013,2025-08-14,1,1.0,3452.0,3452.0
SKU014,2025-08-14,1,6.0,,14723.52
SKU016,2025-08-14,1,9.0,1829.26,16463.34
SKU017,2025-08-14,1,3.0,1137.48,3412.44
SKU018,2025-08-14,1,2.0,1367.3,2734.6
SKU019,2025-08-14,1,14.0,4235.3,59294.2
SKU020,2025-08-14,1,6.0,1963.6,11781.6
SKU021,2025-08-14,1,1.0,4036.16,4036.16
SKU023,2025-08-14,1,5.0,2792.37,13961.85
SKU024,2025-08-14,1,4.0,760.04,3040.16
SKU025,2025-08-14,1,7.0,916.9,6418.3
SKU027,2025-08-14,1,9.0,3671.01,33039.09
SKU029,2025-08-14,1,3.0,3376.55,10129.65
SKU030,2025-08-14,1,3.0,1793.18,5379.54
SKU031,2025-08-14,1,4.0,3607.4,14429.6
SKU032,2025-08-14,1,10.0,302.55,3025.5
SKU034,2025-08-14,1,3.0,657.16,1971.48
SKU035,2025-08-14,1,0.0,3461.94,0.0
SKU036,2025-08-14,1,1.0,2218.37,2218.37
SKU037,2025-08-14,1,3.0,3577.55,10732.65
SKU038,2025-08-14,1,0.0,2632.11,0.0
SKU039,2025-08-14,1,2.0,3582.19,7164.38
SKU040,2025-08-14,1,5.0,3194.36,15971.8
SKU041,2025-08-14,1,1.0,3316.51,3316.51
SKU042,2025-08-14,1,15.0,3176.36,47645.4
SKU044,2025-08-14,1,5.0,2997.88,14989.4
SKU045,2025-08-14,1,2.0,2802.84,5605.68
SKU046,2025-08-14,1,4.0,2934.15,11736.6
SKU047,2025-08-14,1,6.0,3257.9,19547.4
SKU048,2025-08-14,1,13.0,3674.19,47764.47
SKU049,2025-08-14,1,1.0,1623.4,1623.4
SKU050,2025-08-14,1,10.0,3269.87,32698.7
SKU054,2025-08-14,1,3.0,593.62,1780.86
SKU055,2025-08-14,1,0.0,3809.25,0.0
SKU056,2025-08-14,1,12.0,3352.85,40234.2
SKU058,2025-08-14,1,3.0,1662.68,4988.04
SKU059,2025-08-14,1,2.0,1951.32,3902.64
SKU062,2025-08-14,1,1.0,2685.44,2685.44
SKU063,2025-08-14,1,2.0,4068.58,8137.16
SKU064,2025-08-14,1,12.0,1576.71,18920.52
SKU065,2025-08-14,1,8.0,1972.15,15777.2
SKU066,2025-08-14,1,11.0,1689.46,18584.06
SKU067,2025-08-14,1,15.0,3491.4,52371.0
SKU069,2025-08-14,1,9.0,1194.23,10748.07
SKU070,2025-08-14,1,4.0,4009.97,16039.88
SKU071,2025-08-14,1,5.0,2790.46,13952.3
SKU072,2025-08-14,1,12.0,643.6,7723.2
SKU073,2025-08-14,1,9.0,3629.32,32663.88
SKU075,2025-08-14,1,11.0,813.01,8943.11
SKU076,2025-08-14,1,1.0,2655.71,2655.71
SKU077,2025-08-14,1,1.0,748.28,748.28
SKU078,2025-08-14,1,1.0,910.0,910.0
SKU079,2025-08-14,1,6.0,1130.48,6782.88
SKU080,2025-08-14,1,2.0,826.94,1653.88
SKU081,2025-08-14,1,4.0,1888.11,7552.44
SKU082,2025-08-14,1,8.0,3687.81,29502.48
SKU083,2025-08-14,1,1.0,3243.66,3243.66
SKU084,2025-08-14,1,6.0,2348.39,14090.34
SKU085,2025-08-14,1,14.0,847.61,11866.54
SKU086,2025-08-14,1,4.0,3654.48,14617.92
SKU087,2025-08-14,1,4.0,1537.21,6148.84
SKU088,2025-08-14,1,15.0,3912.17,58682.55
SKU089,2025-08-14,1,21.0,4221.5,88651.5
SKU090,2025-08-14,1,4.0,1818.73,7274.92
SKU091,2025-08-14,1,8.0,2477.95,19823.6
SKU092,2025-08-14,1,7.0,2777.94,19445.58
SKU093,2025-08-14,1,1.0,1765.45,1765.45
SKU095,2025-08-14,1,20.0,819.03,16380.6
SKU097,2025-08-14,1,23.0,3569.59,82100.57
SKU098,2025-08-14,1,6.0,3249.34,19496.04
SKU099,2025-08-14,1,5.0,990.15,4950.75
SKU100,2025-08-14,1,0.0,631.3,0.0
SKU102,2025-08-14,1,6.0,3699.98,22199.88
SKU103,2025-08-14,1,10.0,3857.92,38579.2
SKU104,2025-08-14,1,3.0,1849.12,5547.36
SKU106,2025-08-14,1,1.0,1343.66,1343.66
SKU107,2025-08-14,1,4.0,1988.06,7952.24
SKU108,2025-08-14,1,2.0,1697.93,3395.86
SKU110,2025-08-14,1,22.0,561.11,12344.42
SKU111,2025-08-14,1,2.0,3268.89,6537.78
SKU112,2025-08-14,1,4.0,2670.06,10680.24
SKU113,2025-08-14,1,1.0,3723.15,3723.15
SKU114,2025-08-14,1,5.0,767.39,3836.95
SKU115,2025-08-14,1,8.0,1259.59,10076.72
SKU117,2025-08-14,1,4.0,347.6,1390.4
SKU118,2025-08-14,1,8.0,3743.26,29946.08
SKU120,2025-08-14,1,9.0,3154.31,28388.79
SKU121,2025-08-14,1,3.0,1784.36,5353.08
SKU122,2025-08-14,1,5.0,3705.01,18525.05
SKU126,2025-08-14,1,6.0,1482.23,8893.38
SKU127,2025-08-14,1,17.0,2553.29,43405.93
SKU128,2025-08-14,1,8.0,2752.51,22020.08
SKU129,2025-08-14,1,4.0,958.97,3835.88
SKU130,2025-08-14,1,4.0,3265.09,13060.36
SKU132,2025-08-14,1,10.0,2373.01,23730.1
SKU133,2025-08-14,1,6.0,361.8,2170.8
SKU134,2025-08-14,1,10.0,412.81,4128.1
SKU135,2025-08-14,1,2.0,1890.76,3781.52
SKU136,2025-08-14,1,1.0,4058.13,4058.13
SKU137,2025-08-14,1,19.0,1291.66,24541.54
SKU138,2025-08-14,1,1.0,2809.3,2809.3
SKU141,2025-08-14,1,6.0,1385.12,8310.72
SKU144,2025-08-14,1,4.0,3507.36,14029.44
SKU145,2025-08-14,1,1.0,3062.5,3062.5
SKU146,2025-08-14,1,5.0,269.39,1346.95
SKU147,2025-08-14,1,7.0,2210.29,15472.03
SKU148,2025-08-14,1,2.0,758.13,1516.26
SKU151,2025-08-14,1,1.0,3362.86,3362.86
SKU152,2025-08-14,1,3.0,248.51,745.53
SKU153,2025-08-14,1,0.0,3335.2,0.0
SKU154,2025-08-14,1,7.0,366.12,2562.84
SKU155,2025-08-14,1,9.0,4022.9,36206.1
SKU157,2025-08-14,1,3.0,3613.67,10841.01
SKU158,2025-08-14,1,12.0,251.72,3020.64
SKU162,2025-08-14,1,5.0,4115.74,20578.7
SKU163,2025-08-14,1,8.0,1880.53,15044.24
SKU165,2025-08-14,1,5.0,3597.32,17986.6
SKU167,2025-08-14,1,5.0,1232.6,6163.0
SKU168,2025-08-14,1,5.0,448.86,2244.3
SKU170,2025-08-14,1,4.0,3619.04,14476.16
SKU172,2025-08-14,1,0.0,1380.36,0.0
SKU173,2025-08-14,1,1.0,3034.11,3034.11
SKU176,2025-08-14,1,7.0,2074.1,14518.7
SKU177,2025-08-14,1,4.0,2667.22,10668.88
SKU178,2025-08-14,1,2.0,3122.03,6244.06
SKU180,2025-08-14,1,5.0,2519.5,12597.5
SKU181,2025-08-14,1,5.0,2659.48,13297.4
SKU182,2025-08-14,1,2.0,862.39,1724.78
SKU184,2025-08-14,1,2.0,3448.15,6896.3
SKU186,2025-08-14,1,15.0,3726.1,55891.5
SKU187,2025-08-14,1,6.0,1805.03,10830.18
SKU188,2025-08-14,1,4.0,1447.05,5788.2
SKU189,2025-08-14,1,1.0,1905.77,1905.77
SKU191,2025-08-14,1,4.0,1777.18,7108.72
SKU192,2025-08-14,1,4.0,2399.72,9598.88
SKU193,2025-08-14,1,0.0,4007.49,0.0
SKU194,2025-08-14,1,6.0,4032.45,24194.7
SKU195,2025-08-14,1,2.0,1829.3,3658.6
SKU196,2025-08-14,1,10.0,1944.86,19448.6
SKU197,2025-08-14,1,13.0,2746.22,35700.86
SKU198,2025-08-14,1,3.0,3332.29,9996.87
SKU199,2025-08-14,1,1.0,2983.77,2983.77
SKU200,2025-08-14,1,4.0,2376.74,9506.96
SKU001,2025-08-15,1,5.0,3060.89,15304.45
SKU002,2025-08-15,1,4.0,477.58,1910.32
SKU003,2025-08-15,1,0.0,2263.77,0.0
SKU004,2025-08-15,1,8.0,2609.32,20874.56
SKU005,2025-08-15,1,0.0,528.27,0.0
SKU007,2025-08-15,1,1.0,2332.77,2332.77
SKU008,2025-08-15,1,5.0,2251.2,11256.0
SKU010,2025-08-15,1,4.0,306.24,1224.96
SKU011,2025-08-15,1,4.0,714.62,2858.48
SKU012,2025-08-15,1,5.0,1295.13,6475.65
SKU013,2025-08-15,1,9.0,3135.88,28222.92
SKU014,2025-08-15,1,5.0,2468.33,12341.65
SKU016,2025-08-15,1,13.0,1904.37,24756.81
SKU017,2025-08-15,1,1.0,1169.23,1169.23
SKU018,2025-08-15,1,4.0,1377.16,5508.64
SKU019,2025-08-15,1,6.0,4340.7,26044.2
SKU020,2025-08-15,1,15.0,1799.42,26991.3
SKU021,2025-08-15,1,9.0,4098.78,36889.02
SKU023,2025-08-15,1,6.0,2996.42,17978.52
SKU024,2025-08-15,1,1.0,840.97,840.97
SKU025,2025-08-15,1,6.0,932.45,5594.7
SKU027,2025-08-15,1,6.0,3682.9,22097.4
SKU029,2025-08-15,1,3.0,3236.69,9710.07
SKU030,2025-08-15,1,11.0,1851.93,20371.23
SKU031,2025-08-15,1,2.0,3616.04,7232.08
SKU032,2025-08-15,1,10.0,296.43,2964.3
SKU034,2025-08-15,1,5.0,644.22,3221.1
SKU035,2025-08-15,1,2.0,3599.47,7198.94
SKU036,2025-08-15,1,3.0,2223.75,6671.25
SKU037,2025-08-15,1,9.0,3655.58,32900.22
SKU038,2025-08-15,1,3.0,2630.24,7890.72
SKU039,2025-08-15,1,3.0,3359.55,10078.65
SKU040,2025-08-15,1,10.0,3310.16,33101.6
SKU041,2025-08-15,1,7.0,3350.01,23450.07
SKU042,2025-08-15,1,29.0,3139.68,91050.72
